"","MaleUnem.Rate","FemaleUnem.Rate","AWE.Pri","AWE.Pub","Curr.Expenditure.Interest","Net.Borrowing","Exch.Rate.UstoSterling","Exch.Rate.EutoSterling","RSI.all","RSI.Fuel","RSI.Internet","RPI.all","RPI.Fuel.Light","RPI.Food","Unempl.level","Active.level","Inactive.level","IOP.Mining","IOP.Prod.BE","IOP.Manuf.C","IOP.Elec.D","IOP.Water.E","IOP.MIGCAG.Cap.Goods","IOP.MIGCD.Cons.Goods","IOP.MIGCND.Cons.Non.Dur","IOP.MIGCOG.Con.Goods","IOP.MIGIG.Inter.Goods","IOP.MIGNRG.Energy","TiGlessOil.EU.Imp","TiGlessOil.Non.EU.Exp","TiGlessOil.EU.Exp","TiGlessOil.Non.EU.Imp","TiG.BalanceBOP.Non.Eu","TiG.BalanceBOP.Eu","TiG.BalanceBOP.Fuels.Eu","TiG.Fuels.Eu.Imp","TiG.BalanceBOP.Fuels.NonEu","TiG.Fuels.NonEU.Exp","TiG.Fuels.NonEU.Imp","TiG.CrudeOil.EU.Exp","TiG.Oil.EU.Exp","TiG.Oil.NonEU.Imp","TiG.Oil.EU.Imp","TiG.Oil.NonEU.Exp","TiG.CrudeOil.NonEU.Imp","TiG.RefinedOil.EU.Imp","TiG.RefinedOil.EU.Exp","TiG.RefinedOil.NonEU.Exp","TIG.Total.EU.Exp","TIG.Total.EU.Imp","TiG.RefinedOil.NonEU.Imp","TIG.Total.NonEU.Imp","TIG.Total.NonEU.Exp","TiG.Fuels.EU.Exp","UK.Job.Vacan","IoS.GJ.Dist.Transport","IOS.HN.RU.Pri.Non.Dis.Services","IOS.excl.Gov","IOS.JN.Info.Comm","IOS.JT.Services.excl.Distrib.Transport.Accom","IOS.Legal.Account.Mang","IOS.MN.Prof.Scientific","IOS.OQ.PAD.Educ.Health","IOS.OT.Gov.services","IOS.Services","AWE.Pub.exclFinance","AWE.Finance","CPI.M.Rate","CPI.Fuel.Rate","TIG.CrudeOil.NonEU.Exp","TiG.CrudeOil.EU.Imp","HP.Engl","HP.London","HP.UK","HP.Price.UK","BOE_Rate_tr"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",-1.2294496000468,-0.650140737927911,NA,NA,NA,NA,NA,NA,0.489664177309242,NA,NA,1.56312488535333,0,0.450272622843418,NA,NA,NA,0.259343948130682,0.149165109366272,-0.0803585614012157,0.285422549531262,0.131376233141013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293801709269535,0.875473365107222,NA,NA,NA,NA,0,0,0
"3",-1.26018584004797,-1.31716824826954,NA,NA,NA,NA,NA,NA,0.24289665712375,NA,NA,0.969962333822791,0.0325498781834728,0.898036763108321,NA,NA,NA,-0.519710512885304,-0.743852463374178,-0.482903554629413,0.32199207902922,-0.349341347215877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.271698630550517,NA,NA,NA,NA,0,0,0
"4",-0.646249148742546,-0.676146367445027,NA,NA,NA,NA,NA,NA,0.120970185536045,NA,NA,3.86257485027206,0.357705372712358,1.93496656206213,NA,NA,NA,0.164966592912122,1.4322649844379,0.812444038103561,3.56981690157847,4.04809286315805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881405127808609,1.20754946911341,NA,NA,NA,NA,2.85223203094218,2.85223212410486,0
"5",-1.30928398966023,-0.685283480518615,NA,NA,NA,NA,NA,NA,0.72439513853411,NA,NA,1.32824588355156,0.32179291335086,1.02954670880075,NA,NA,NA,-1.08480754371349,-1.39669239005317,-0.319939202602027,-3.34135852056568,-4.28770537740752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.845284628379387,NA,NA,NA,NA,0,0,0.459224650426293
"6",-0.672099114692248,-0.69467092545722,NA,NA,NA,NA,NA,NA,-0.835281514109073,NA,NA,0.75437766206184,0.382522252637371,0.584578781425014,NA,NA,NA,0.810955545964539,0,-0.643871406172555,1.60996039514609,0.847338586864042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.293801709269535,-0.241509893822682,NA,NA,NA,NA,0,0,0
"7",-0.681181535161068,-0.704319132755243,NA,NA,NA,NA,NA,NA,-0.362910556608127,NA,NA,0.187940708702568,0.252170803473465,-0.87369972345771,NA,NA,NA,-0.0240963562044795,0.0753823676020008,0.244503300566715,-0.599799996270549,-0.963425709700772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.513208524373199,NA,NA,NA,NA,2.75290054141941,2.75290067080449,0
"8",0,-0.714239120540522,NA,NA,NA,NA,NA,NA,0.608444101508021,NA,NA,0.563333968422789,0.0938661616250377,0.732050858210469,NA,NA,NA,1.24010176038049,1.12922181186923,0.486699966222417,0.770906961696938,0.805077634320982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.587603418539073,-0.845284628379387,NA,NA,NA,NA,0,0,0.0458368614632538
"9",0,0,NA,NA,NA,NA,NA,NA,0.24099158530318,NA,NA,1.49833214399154,0.0936071013813623,1.02023796821485,NA,NA,NA,-0.341769671760365,-0.221398607209005,0,-0.223392289922742,-0.43959063710673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587603418539073,0.271698630550517,NA,NA,NA,NA,0,0,-0.0458368614632538
"10",-0.690512789067378,-0.724442536548244,NA,NA,NA,NA,NA,NA,0.120025105961536,NA,NA,1.67405849106775,0.124465956209839,1.59314787848824,NA,NA,NA,-0.051707547518346,-0.370456167530223,-0.32143424560484,-0.376165445165373,-0.488203692163099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881405127808609,0.301887367278353,NA,NA,NA,NA,-1.52014564327336,-1.52014569995628,0.0661132026506261
"11",0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,1.84581768376831,0.0930081528350464,1.57755657362757,NA,NA,NA,0.337944308604223,0.522077882781974,0.32344950733277,0.49757926573276,0.852284142818508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0603774734556703,NA,NA,NA,NA,0,0,0
"12",-0.700103244471098,0,NA,NA,NA,NA,NA,NA,0.479164555573575,NA,NA,0.549072348969048,0.0927538005483508,1.42024316280128,NA,NA,NA,-0.276099899698497,-0.0738965127872334,0,-0.0374233088426515,0.308301246253556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.211321157094847,NA,NA,NA,NA,0,0,0
"13",0,-0.734941703744601,NA,NA,NA,NA,NA,NA,-0.356592964713604,NA,NA,1.27793353947764,0.185001671275529,2.1117589385757,NA,NA,NA,-0.443207550157257,-0.591949960327238,-0.16071712280242,-1.1995999925411,-0.743758997298323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587603418539073,0.57358599782887,NA,NA,NA,NA,-1.70448404229944,-1.704484122321,0
"14",0,0,NA,NA,NA,NA,NA,NA,0.83690657542057,NA,NA,1.27044773631752,-0.21466438650114,1.3896344739478,NA,NA,NA,-0.391348881679365,-0.373904562706701,-0.161219363811178,0.198323161198804,0.66701626565809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587603418539073,-0.664152208012375,NA,NA,NA,NA,0,0,0
"15",0,-0.745749669976133,NA,NA,NA,NA,NA,NA,0.117951735609042,NA,NA,2.16522706665002,0.0617233358820358,0.964430079355232,NA,NA,NA,0.246547992868103,0.828095995370767,0.727761391498727,-0.393079359066694,-0.131501115491907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293801709269535,-0.332076104006188,NA,NA,NA,NA,0,0,0
"16",0,0,NA,NA,NA,NA,NA,NA,-0.824080421007994,NA,NA,6.61012551909612,0.492889708514889,1.5065196166163,NA,NA,NA,0.232413565438122,0.296755916786747,-0.0797375524259359,2.20153238099991,1.45064910245221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17520683707815,0.422642314189694,NA,NA,NA,NA,-0.710717455759339,-0.710717469288571,0
"17",0,0,NA,NA,NA,NA,NA,NA,1.43191116704412,NA,NA,1.90704984514033,0.789472963067765,1.7639467901627,NA,NA,NA,-0.176863145539816,-0.295198142945347,0.0798609851696293,-1.89096679356677,-1.40640564553823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17520683707814,-0.845284628379387,NA,NA,NA,NA,0,0,0
"18",0,0,NA,NA,NA,NA,NA,NA,-1.39930597917974,NA,NA,0.85928517370355,0.504451917884577,-0.13421948291252,NA,NA,NA,0.975588386057784,0.890267750360232,-0.15947510485186,3.18473039914145,2.63754382264038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293801709269538,-0.211321157094847,NA,NA,NA,NA,0,0,0
